ycomURL,company_name,company_tagline,company_description,URL,founded,team_size,location,founder_name_1,founder_linkedin_1,founder_name_2,founder_linkedin_2,founder_name_3,founder_linkedin_3
https://www.ycombinator.com/companies/flutterflow,FlutterFlow,Webflow for Mobile,"FlutterFlow is the first ever visual editor for Flutter, which is the fastest growing mobile application development framework. We are building an online no-code tool on top of Flutter that enables teams to build cross-platform apps 10x faster.",https://flutterflow.io,2020,2,Mountain View,Abel Mengistu,https://www.linkedin.com/in/asmengistu/,Alex Greaves,https://www.linkedin.com/in/alex-greaves-6880b19b/,NA,NA
https://www.ycombinator.com/companies/agendapro,AgendaPro,Shopify for Beauty and Wellness businesses in Latam,AgendaPro is building Shopify for Beauty and Wellness businesses in Latam. We allow business owners to charge their customers online and easily schedule appointments.,https://www.agendapro.com,2014,50,"Santiago, Chile",Julio Guzman,https://www.linkedin.com/in/julioagg/,Sebastian Hevia,https://www.linkedin.com/in/sebastian-hevia-ovalle/,Nicolás Rossi,https://www.linkedin.com/in/nicolas-rossi-brotfeld/
https://www.ycombinator.com/companies/kitemaker,Kitemaker,A faster and more collaborative alternative to Jira for remote teams,"Kitemaker is a faster and more collaborative alternative to Jira optimized for remote teams.

It's helping teams spend less time and effort on collaboration by providing a place for discussing and documenting initiatives, it collects activities and discussions across tools, and it's fast and simple to use.

Unlike tools like Jira and Notion, our primary focus is helping software development teams spend less time coordinating across tools and roles so they have more time figuring out and building the things their users want.",https://www.kitemaker.co,2019,2,"Oslo, Norway",Sigurd Seteklev,https://www.linkedin.com/in/sigurd-seteklev/,Kevin Simons,https://www.linkedin.com/in/ksimons/,NA,NA
https://www.ycombinator.com/companies/infracost,Infracost,Infracost shows engineering teams how code changes affect cloud bills,"Infracost shows enterprise engineering teams how their code changes will affect their cloud costs. In each pull request, our app leaves a comment like “this change will increase your AWS bill by 25%”.",https://infracost.io,2020,3,"Edinburgh, United Kingdom",Ali Khajeh-Hosseini,https://www.linkedin.com/in/alikhajeh1/,Hassan Khajeh-Hosseini,https://www.linkedin.com/in/hassanhosseini/,Alistair Scott,https://www.linkedin.com/in/aiscott/
https://www.ycombinator.com/companies/chatwoot,Chatwoot,"Open-source customer engagement suite, alternative to Intercom","Chatwoot is an open-source omnichannel customer engagement suite built as an alternative to Intercom, Zendesk etc. Chatwoot helps you to connect email, website live chat, social media handles, WhatsApp etc. and manage all your customer interactions from one place.",https://www.chatwoot.com,2020,6,"Bengaluru, India",Sojan Jose,https://in.linkedin.com/in/sojanofficial,Pranav Raj Sreepuram,https://www.linkedin.com/in/pranavrajs/,Nithin David Thomas,https://www.linkedin.com/in/nithindavidthomas
https://www.ycombinator.com/companies/prendea,Prendea,Live afterschool classes for Spanish-speaking kids ages 4 to 15.,"Prendea offers live afterschool classes to Spanish-speaking kids ages 4 to 15.  For a fixed monthly price, kids can choose as many classes as they like from our large selection that ranges from TikTok choreography to astronomy.",https://prendea.com,2020,5,"Barranco, Peru",Gonzalo Aguilar,https://www.linkedin.com/in/gonzalodecheck/,Benjamin Garmendia,https://www.linkedin.com/in/benjamingarmendia,NA,NA
https://www.ycombinator.com/companies/sturdy,Sturdy,We are replacing Git with real-time code collaboration in the cloud,"Sturdy is an online first code platform. It automates the majority of code management developers do - sharing, reviewing and shipping changes. Git was created for slow-paced, offline, distributed workflows back when software was delivered on CDs, which does not reflect the way modern companies work - shipping many times per day. ",https://getsturdy.com,2020,2,"Stockholm, Sweden",Kiril Videlov,https://www.linkedin.com/in/kirilv/,Gustav Westling,https://www.linkedin.com/in/gustavwestling/,NA,NA
https://www.ycombinator.com/companies/vue-storefront,Vue Storefront,Bodiless Frontend Platform for eCommerce,"Vue Storefront is a Bodiless Frontend (Head) for Headless commerce. Available as Open Source & Enterprise. By implementing Vue Storefront, you will improve your overall User Experience and lift up your revenues but at least 20%. 

1. Lightning Fast
We are on the mission to improve loading times for eCommerce users, especially on mobile devices. We want to make sure, that every site using Vue Storefront will load in under 2 seconds for all users across the globe. Currently, it is their weak spot:  
a) It takes, on average, 15.3 seconds to fully load a mobile page. 
b) 75% of mobile sites take longer than 10 seconds to load.  
c) 53% of mobile site visits are abandoned if it takes longer than 3 seconds to load. 

Loading times mean better User Experience and this leads to eCommerce users buying more, giving better conversion rates:  
a) Walmart found that for every 1 second improvement in page load time, conversions increased by 2%  
b) Increase of conversion % at each stage of Customer Buying Journey at eCommerce based on 0.1s improvement based on Google Research (https://www.thinkwithgoogle.com/future-of marketing/creativity/mobile-page-speed-data/) 

2. Fast Time To Value
Vue Storefront is the glue for headless commerce,  giving merchants the ability to connect with any eCommerce backend, any CMS or any other 3rd party service, as we provide those API’s by default in our cloud platform.  This is saving our clients thousands of development hours. 

Also, because of the Progressive Web App features that we provide, there is no need to build native iOS or Android apps - everything is available through the web. In combination with frontend components provided out of the box, it is possible to build a new eCommerce frontend within weeks, not months. 

3. Fast content adjustments  with any Headless CMS
Headless CMS is the only way to embrace omnichannel sales, and we know it. That is why the Enterprise version of Vue Storefront delivers the API-first setup of integrations with the best Headless CMSes out-of-the-box. 

It allows business users to edit the content & publish with no-code approach

4. Fast learning curve for developers  
We use the modern tech stack that is easily adaptable by the developer community, and what is better market proof than the popularity of our Open Source Project? We are currently 5th most popular eCommerce framework globally and the 1st Frontend eCommerce Framework globally!
https://docs.vuestorefront.io/v2/
https://www.vuestorefront.io/",https://www.vuestorefront.io/,2020,25,"Warsaw, Poland",Patrick Friday,https://www.linkedin.com/in/fridaypwa/,Filip Rakowski,https://www.linkedin.com/in/filip-rakowski-a43671129/,Bart Roszkowski,https://www.linkedin.com/in/roszkowski/
https://www.ycombinator.com/companies/lunatic,Lunatic,Operating System for server-side apps,"At the core of the company there is Lunatic, a runtime for developing low latency, robust and distributed networking applications. It can be used for web applications, game servers, video and voice chat, or other apps requiring low latency runtimes. Lunatic borrows many proven ideas from Go and Erlang, but also uses WebAssembly to make it easier targetable from existing languages, allowing teams to leverage already existing code and libraries.",https://lunatic.solutions/,2020,2,"Vienna, Austria",Hrvoje Bandov,https://hr.linkedin.com/in/hrvoje-bandov-2b699773,Bernard Kolobara,https://www.linkedin.com/in/bkolobara/,NA,NA
https://www.ycombinator.com/companies/athens-research,Athens Research,Open-Source Roam Research,"Open-Source Roam Research. A private, extensible, and community-driven knowledge graph for notetaking, research, and documentation for both individuals and enterprises.",https://github.com/athensresearch/athens/,2020,1,San Francisco,Jeff Tang,https://www.linkedin.com/in/tangjeff0/,NA,NA,NA,NA
https://www.ycombinator.com/companies/haystack,Haystack,Plug n play analytics tool helping dev teams deliver 40% faster,Our mission is to bring the competitive advantage data-driven engineering teams like Google have to everyone. We help teams track their delivery process and optimization opportunities instead of relying solely on gut feelings - resulting in 40% faster delivery on average.,https://usehaystack.io/,2019,4,San Francisco,Julian Colina,https://www.linkedin.com/in/julian-colina-b430b776/,Kan Yilmaz,https://www.linkedin.com/in/thellimist/,NA,NA
https://www.ycombinator.com/companies/pyroscope,Pyroscope,Open source continuous profiling software to debug performance issues,Pyroscope is an open source continuous profiling platform. With just a few lines of code it will help you debug performance issues and find bottlenecks in your code.,https://pyroscope.io/,2021,3,"Oakland, CA",Dmitry Filimonov,https://www.linkedin.com/in/dmitry-filimonov-82b26145/,Ryan Perry,https://www.linkedin.com/in/ryanaperry/,NA,NA
https://www.ycombinator.com/companies/compose-ai,Compose.ai,Cut your writing time by 40% with AI-powered autocomplete,"Compose AI is a free Chrome extension that helps automate your writing using AI. You know how Gmail autocompletes your emails? Compose.ai is like that but everywhere, like how Grammarly works.",https://compose.ai,2020,3,San Francisco,Wilson Mitchell,https://www.linkedin.com/in/wilsonmitchell,Landon  Sanford,https://www.linkedin.com/in/landon-sanford/,Michael Shuffett,https://www.linkedin.com/in/mshuffett
https://www.ycombinator.com/companies/fable,Fable,The command center for product teams,Fable is a command center for product teams - we're building for PMs what Figma has done for designers and Linear for engineers. Product teams are acting on stale information. Fable is the place that keeps everything - from specs to decisions - fresh.,https://www.tryfable.com/,2020,2,New York,Alex Chumbley,https://www.linkedin.com/in/alex-chumbley/,Aravindh Dorai,https://www.linkedin.com/in/aravindhdorai/,NA,NA
https://www.ycombinator.com/companies/satchel-2,Satchel,Easily share office space,"Satchel makes it easy for companies to rent out unused office space. We remove all of the work of monthly subleasing — signing NDAs, vetting, insurance, and access control. We make subleasing your office as easy as renting out an apartment on Airbnb.

Sharing an office has always been a great idea. If renting out desks involved zero work and zero risk, every company in the world would do it. Just like how Airbnb couldn't work without map APIs and online payments — it took a pandemic, better smart locks, and better vetting software in our case. With Satchel, we’re finally making this possible.",https://heysatchel.com,2021,3,San Francisco,Pedro Pregueiro,https://www.linkedin.com/in/pedropregueiro/,Christian Södergren,https://www.linkedin.com/in/christiansodergren/,Olle Werme,https://www.linkedin.com/in/ollewerme/
https://www.ycombinator.com/companies/worksphere,Worksphere,Manage your hybrid workplace,"Worksphere helps companies manage a hybrid workplace where employees work from the office and from home. We allow employees to reserve a desk, know who will be in office, and better coordinate in-person meetings. Companies can let go of unused office space and save money.
",https://www.worksphere.com,2020,6,"Seattle, WA",Aakhil Fardeen,https://www.linkedin.com/in/aakhil-fardeen/,Theresa Klaassen,https://www.linkedin.com/in/theresaklaassen/,Mark Piper,https://www.linkedin.com/in/mark-piper/
https://www.ycombinator.com/companies/pickle,Pickle,AI-powered conversation analysis for phone & video calls,"Pickle is software that helps companies understand every phone and video conversation they have with their customers. We do this by automatically transcribing calls, and extracting key insights, questions, and trends.",https://pickleai.com,2020,5,"Salt Lake City, UT",Birch Eve,https://www.linkedin.com/in/bircheve/,NA,NA,NA,NA
https://www.ycombinator.com/companies/prefix,Prefix,Self-serve computer automation software,"Prefix builds powerful computer automation software that organizations without dedicated automation teams can manage effectively. We offer a no-code tool for automating most processes, and an execution platform for running them.",https://www.prefix.app/,2020,2,"Los Altos, CA",Siddharth Garimella,https://www.linkedin.com/in/sidgarimella/,NA,NA,NA,NA
https://www.ycombinator.com/companies/creatoros-questbook,CreatorOS - Questbook,App for professionals to teach professionals using bite sized courses,"It typically takes 2-4 months for someone to create the curriculum and the corresponding videos on existing platforms. We have made it simple to start teaching.

The learners are over-served with content right now. But, they are horribly underserved on learning outcomes. There is no company on the planet that :
a) focuses on learning outcomes and 
b) enables instructors to quickly start sharing their knowledge.

We've solved both those problems. It looks like no other product in the market.
Do check out our demo: https://www.youtube.com/watch?v=NU2y1Wh_FFY&t=314s

",https://questbook.app,2020,8,"Bengaluru, India",Sriharsha Karamchati,https://www.linkedin.com/in/sriharsha-karamchati-0730947b/,Subhash Karri,https://www.linkedin.com/in/subhash-karri/,Madhavan Malolan,https://www.linkedin.com/in/madhavan-malolan-8b129b42/
https://www.ycombinator.com/companies/aerotime,Aerotime,Automatically group meetings together and find time for deep work,"Aerotime helps you be more productive by reducing context switching. We do this by automatically grouping your meetings together, creating dedicated time on your calendar for individual tasks, and shutting down all notifications when you need to focus.
Done across the team, it saves countless hours and helps teams run faster (and happier).

You'll always be in flow with Aerotime, because you'll be going deep into similar tasks in one go and are easily visualize your week's plan which will not let you get distracted from the task in hand.",https://www.aerotime.ai/,2020,3,San Francisco,Piyush Narwani,https://www.linkedin.com/in/piyushnarwani/,Dhruv Goel,https://www.linkedin.com/in/dhruvgoel/,NA,NA
https://www.ycombinator.com/companies/corrily,Corrily,Price Optimization for subscription and usage-based companies,,http://www.corrily.com,2020,5,,Abel Riboulot,https://www.linkedin.com/in/abel-riboulot-b92b8087/,NA,NA,NA,NA
https://www.ycombinator.com/companies/unschool,Unschool,"Learn, Intern and become Industry-Ready","Unschool provides real-world professional education that colleges in India do not provide. We are a marketplace where college students in India can learn about technology, management and arts from high-quality courses created by experts from around the world.",https://www.unschool.in/,2019,35,"Hyderabad, India",Narayanan S,https://www.linkedin.com/in/chalkmeout/,Rahul Varma,https://www.linkedin.com/in/rahul-varma-g/,NA,NA
https://www.ycombinator.com/companies/milk-video,Milk Video,Turn webinars into video highlights,"Milk Video helps marketers turn webinar recordings into engaging video highlights in minutes.

With Milk Video anyone can clip, caption & design webinar recordings to share the best moments in short, engaging video highlights.

Companies like Autodesk, Bloomberg and Clearbit are using Milk Video to turn their 60-minute webinar recordings into 1-2 minute videos. These videos are being used in social media and email outreach to drive leads and close deals.",https://milkvideo.com,2020,4,New York,Leonard Bogdonoff,https://www.linkedin.com/in/rememberlenny/,Ross Cranwell,https://www.linkedin.com/in/rosscranwell,NA,NA
https://www.ycombinator.com/companies/processlabs,ProcessLabs,Measure and optimize ROI of engineering teams,"A business intelligence platform to help SW Engineering leaders boost their teams productivity, improve quality and gain business visibility into the SW Engineering budget allocation, progress and deliverables.",https://www.processlabs.ai,2019,2,San Francisco,Pablo Ferrari,https://www.linkedin.com/in/pablo-ferrari/,Deepanshu Madan,https://www.linkedin.com/in/deepanshumadan,NA,NA
https://www.ycombinator.com/companies/referenceable,Referenceable,All-in-one collaborative workspace for B2B Companies to sell virtually,"Referenceable is an all-in-one workspace for the B2B Sales, Marketing, and Customer facing teams to provide a personalized and interactive buying and onboarding experience to their prospective customers. Customer facing teams have everything they need in one single location to:

- Capture Video/Audio Product demos, customer references, sales decks, white-papers, contracts, onboarding material, and other content 

- Automatically organize & contextualize  (by industry, persona, deal stage, deal size)

- Build personalized deal rooms with AI-targeted content,  simplified workflows, and 1:1 communication with the prospect and other stakeholders/influencers.

Learn more about our launch here https://www.producthunt.com/posts/referenceable or sign up here  https://www.referenceable.io/",https://www.referenceable.io/,2020,7,San Francisco,Jinal Jhaveri,https://www.linkedin.com/in/jhaveri/,Adam Pearson,https://www.linkedin.com/in/adam-pearson-048a774?trk=nav_responsive_tab_profile,NA,NA
https://www.ycombinator.com/companies/tractian,TRACTIAN,"Shazam for maintenance teams, detect machine issues early on","TRACTIAN makes it easy for maintenance teams to detect issues in their machines early on. Just like Shazam, it quickly identify the ""song"" the machine is producing and warn about mechanical failures right when their first signs appear.",https://tractian.com,2019,30,"São Paulo, Brazil",Gabriel Lameirinhas,https://www.linkedin.com/in/glameirinhas/,Igor Marinelli,https://www.linkedin.com/in/igmarinelli,NA,NA
https://www.ycombinator.com/companies/acadpal,AcadPal,Learning app for schools in India,"AcadPal allows schools in India to identify and fill student’s conceptual gaps that aren’t satisfied inside the classrooms. Students do 10-minute practice sets at home, which enables tracking of their learning progress for both themselves and their teachers.",https://www.acadpal.com,2020,3,"Pune, India",Vikramaditya Patil,https://www.linkedin.com/in/vikramaditya-patil/,Pratyush Sharma,https://www.linkedin.com/in/pratyusharma/,NA,NA
https://www.ycombinator.com/companies/dendron,Dendron,Notion for Developers,"[Dendron](https://dendron.so) is the scalable note taking tool that grows as you do 🌱. Built on top of markdown, git, and VSCode, Dendron helps you reference all your information in seconds, regardless of how much of it you have. 

With Dendron, you can effortlessly add, organize, and compound the value of your notes over time. 

You can use Dendron as your own personal knowledge management solution, your daily planner, or as your company's own take on the [gitlab handbook](https://about.gitlab.com/handbook/). ",https://dendron.so,2020,2,"Seattle, WA",Kevin Lin,https://www.linkedin.com/in/kevinslin-thence,NA,NA,NA,NA
https://www.ycombinator.com/companies/codingal,Codingal,Online after-school for Indian K-12 kids to learn coding,"Codingal is the online after-school for 270M Indian K-12 students to learn coding by buildings apps, games, and websites. All classes are taught live 1:1 by vetted and trained all-star teachers with Computer Science background, which sets them apart.

India has great technical universities but literally zero programming education at the K-12 level. Parents want their kids to get started with programming earlier, and that's why they use Codingal.

Every kid gets a personalized learning path and personalized individual attention in 1:1 classes with teachers. Kids learn by building apps, games, websites, and robotics in a fun & engaging way.

Kids find it so fun & engaging that NPS is just outstanding - 73. They have rated teachers at 4.9 out of 5. Curriculum content is rated at 4.6 out of 5.

Codingal is on a mission to inspire kids to fall in love with coding, and provide the right education to them who will be able to create anything they can imagine and build the future when they grow up to become entrepreneurs, engineers, and scientists.",https://www.codingal.com,2020,20,"Bengaluru, India",Satyam Baranwal,https://www.linkedin.com/in/satyam-baranwal/,Vivek Prakash,https://www.linkedin.com/in/prakashvivek/,NA,NA
https://www.ycombinator.com/companies/prophone,ProPhone,Communications suite for home service professionals,"ProPhone handles customer communication for home service professionals. The product is starting with two main components: (1) a business phone in an app with automation and lightweight CRM capabilities that integrates with (2) a custom website that can be auto-generated in 15 minutes. Planned future product offerings include an online listing manager, a reviews manager, an analytics dashboard, and more. ProPhone aims to empower small home service business owners to move online and control communications intelligently.",https://www.prophone.com,2020,3,Boston,Shannon Kay,https://www.linkedin.com/in/shannonekay/,Nick Ornitz,https://www.linkedin.com/in/nick-ornitz-766935a5/,Daniel Stepanov,http://www.linkedin.com/in/danstepanov
https://www.ycombinator.com/companies/partnered-2,Partnered,Your Shared CRM for Partnerships,"Partnered helps enterprise B2B companies find the prospect & customer overlap of their partnerships by having both companies securely connect to our private, shared CRM.

Once connected, both teams can collaborate together on sales deals to close more business, faster using our workflows & automation - all of which are tracked so executives gain critical insights & intelligence on how each partnership is influencing their sales pipeline.",https://partnered.com,2018,2,New York,Adam Michalski,https://www.linkedin.com/in/adamjmichalski/,Tim Sherwood,https://www.linkedin.com/in/tim-sherwood-a504b611/,NA,NA
https://www.ycombinator.com/companies/lighttwist,LightTwist,A virtual video studio on the iPhone for creators and creatives,"LightTwist is an iPhone app that turns your room into a customizable virtual video studio. You can capture live and recorded videos that make you and your space look amazing, even in your bedroom or basement.

You can read more here: https://blog.lighttwist.io/p/introducing-lighttwist",https://lighttwist.io,2020,1,"Boulder, CO",Vikas Reddy,https://www.linkedin.com/in/vikasreddy/,NA,NA,NA,NA
https://www.ycombinator.com/companies/text-blaze,Text Blaze,Create dynamic text snippets and insert them anywhere on the web,"Text Blaze saves time and increases comms quality by automating repeated typing tasks. Users save text snippets and insert them anywhere on the web using keyboard shortcuts. Snippets can include dynamic dates, formulas, real-time input and integrations with other apps. ",https://blaze.today,2019,2,San Francisco,Dan Barak,https://www.linkedin.com/in/barakdan/,NA,NA,NA,NA
https://www.ycombinator.com/companies/coderhouse,Coderhouse,Effective and accessible online live education.,"A web app that offers live online courses in programming, design, data, online marketing and more.

Our courses are nearly as affordable as online Moocs (~$40 a month) and as effective as Bootcamps. We achieve this by running 100 person live classes with one expert professor and one mentor per 15 students. Every class, students need to turn in assignments that are corrected by their mentors and at the end of the course they need to turn in and approve a final project. We also help our selected students with careers services such as mockup interviews, Linkedin enhancement, and more. All of this creates a level of accountability that allows us to achieve really low churn levels (<9%).

Our career tracks last between 9-11 months and we give our selected students their money back in case they don't get a job 6 months after they are done with the course.",https://www.coderhouse.com/,2019,78,"Buenos Aires, Argentina",Nahuel Lema,https://www.linkedin.com/in/nahuellema/,Christian Patiño,https://www.linkedin.com/in/christian-pati%C3%B1o-1038061a/,NA,NA
https://www.ycombinator.com/companies/datrics,Datrics,No-code analytics and machine learning tool,"Datrics helps companies build and deploy machine learning models without writing code. For instance, one of our customers is a digital bank that developed a new risk model using just our drag and drop interface.

Datrics requires no installation or coding skills and allows data analysts or other non-programmers to build and launch machine learning models in a few clicks.
Helps to automate the ELT process in a visual way.

Aimed to help companies that currently:
* Have a need to roll-out analytics or machine learning solution FAST, but are limited with time or in-house expertise
* Spending a lot of time on reports or spreadsheet routines, lacking collaboration and automation functionality
* Want to use available templates or pre-built solutions, including Risk modeling, Demand Forecasting, Sales Analytics, and Predictive Maintenance.

We're big believers in the power of Machine learning and self-service analytics, and Datrics built to support the democratization of it!",https://datrics.ai,2020,16,San Francisco,Kirill Kirykov,https://www.linkedin.com/in/kirill-kirikov-96507425/,Volodymyr Sofinskyi,https://www.linkedin.com/in/volodymyr-sofinskyi/,Anton Vaisburd,https://www.linkedin.com/in/vaisburd/
https://www.ycombinator.com/companies/great-question,Great Question,User research on autopilot. ,"Great Question puts customer research on autopilot - from recruiting participants, scheduling interviews, sending surveys or prototype tests - and sharing what you learn with your team.

Companies like Adidas Runtastic, O'Reilly Media & MainStreet use us to put their customers at the center of their product, design & marketing decisions.",https://greatquestion.co,2020,4,"Oakland, CA",Ned Dwyer,https://www.linkedin.com/in/neddwyer,PJ Murray,http://www.linkedin.com/in/pjmurraynz/,NA,NA
https://www.ycombinator.com/companies/hudu,Hudu,"Beautiful, easy-to-use software for IT departments","We help IT departments collaborate, simplify their operations, and organize their information. Users can share passwords, network documentation, business processes, and other technical information in one secure, customizable, and easy interface. Instead of multiple, complex services to manage their businesses, companies can now use one, unified solution.",https://hudu.com,2019,1,"Fort Collins, CO",Jacob Hart,https://www.linkedin.com/in/jacob-hart-22499a105/,John Hart,NA,NA,NA
https://www.ycombinator.com/companies/rinsed,Rinsed,Software to run car washes moving to a monthly subscription model,,https://www.stayrinsed.com,2019,3,New York,Austin Esecson,https://www.linkedin.com/in/austinesecson/,Nic Hippenmeyer,https://www.linkedin.com/in/nicholas-hippenmeyer-39427044/,Sam Logan,https://www.linkedin.com/in/sam-j-logan/
https://www.ycombinator.com/companies/popl,Popl,The next generation business card,Popl is the next generation business card. Business people put our NFC sticker on their phones to instantly share contact info with potential clients,https://popl.co/,2020,7,"Los Angeles, CA",Jason Alvarez-Cohen,https://www.linkedin.com/in/jasonalco/,Nick Eischens,https://www.linkedin.com/in/nick-eischens/,Jeremy W. Greenfield,https://www.linkedin.com/in/jeremywgreenfield/
https://www.ycombinator.com/companies/weweb-io,weweb.io,No-code website builder for the Jamstack,"WeWeb is a next-generation website builder that helps you create sites faster thanks to:
- A professional editor built around collaboration
- Data fetching from any backend/CMS (Airtable, Headless CMSes, REST API)
- Importing custom components from GitHub (React / Vue)",https://www.weweb.io/,2018,7,"Paris, France",Raphael Goldsztejn,https://www.linkedin.com/in/raphael-goldsztejn-b90b5624/?locale=en_US,Florian Briou,https://www.linkedin.com/in/florian-briou-weweb,Marc Fabre,NA
https://www.ycombinator.com/companies/mindee,Mindee,Developer API for document parsing,,https://mindee.com,,12,"Paris, France",Mohamed Biaz,https://www.linkedin.com/in/mohamed-biaz-8268597a/,Olivier Rey,https://www.linkedin.com/in/olivier-rey-565756101/,Jonathan Grandperrin,https://www.linkedin.com/in/jonathan-grandperrin-47014563/
https://www.ycombinator.com/companies/superpowered,Superpowered,Join Zoom meetings in one click,,http://superpowered.me,2020,4,San Francisco,Jordan Dearsley,http://linkedin.com/in/jordandearsley,Nikhil Gupta,https://www.linkedin.com/in/nikhilro/,Ibrahim Irfan,https://www.linkedin.com/in/ibrahimirfan/
https://www.ycombinator.com/companies/parsagon,Parsagon,Developer tool for web scraping,Parsagon allows developers to scrape data from anywhere on the web in just 3 lines of code. Our customers use us to turn a month long engineering project into a single day task.,https://parsagon.io,2020,2,San Francisco,Sandy Suh,https://www.linkedin.com/in/alexander-suh-2ba05bb0,Tony Thumpasery,https://www.linkedin.com/in/anthony-thumpasery-273757b1/,NA,NA
https://www.ycombinator.com/companies/emerge,Emerge,Monitor and reduce app size,"Emerge is building tools to monitor and reduce app size. Their actionable insights provide instant savings, while their continuous monitoring helps developers write smaller, better code by profiling binary size on every pull request. Bloated apps have a lower install rate and higher uninstall rate, leading to decreased customer engagement and ultimately revenue loss.",https://www.emergetools.com/,2020,2,"Santa Monica, CA",Josh Cohenzadeh,https://www.linkedin.com/in/josh-cohenzadeh-4ab75138/,NA,NA,NA,NA
https://www.ycombinator.com/companies/promoted,Promoted.ai,Discovery and Performance Ads for Marketplaces,"Promoted matches buyers to sellers in marketplace search. Buyers find what they want better and buy more. Sellers see immediate feedback about how they appear in search and get tools to improve sales, like performance ads.

Our solutions include:

- Delivery: real-time ML, indexing, search and feed ranking, auction, and pricing 
- Metrics: real-time event ingestion and aggregation for seller metric reporting 
- Manager: self-service reporting and manger tool with white-label UI and API

We're the backend-for-your-backend. We specialize in enterprise-scale backend solutions that can be scaled down for startups and scaled up as they grow. We go beyond MVP product recommendations and integrate with in-house solutions. We work with web and mobile and any format, including video, to optimize search, feed, and recommendations.",http://www.promoted.ai,2020,6,San Francisco,Dan Hill,https://www.linkedin.com/in/dan-hill-1a891820/,Andrew Yates,https://www.linkedin.com/in/andrew-yates-0217a985/,NA,NA
https://www.ycombinator.com/companies/fifthtry,FifthTry,Continuous Documentation To End Documentation Rot,"FifthTry is a Notion-like documentation tool designed to end documentation rot. We integrate with GitHub and block code changes from getting deployed till documentation has been updated and approved. We call this Continuous Documentation.
",https://www.FifthTry.com,2020,4,"Bengaluru, India",Deepak Angrula,https://www.linkedin.com/in/deepakangrula/,Amit Upadhyay,https://www.linkedin.com/in/amitu/,NA,NA
https://www.ycombinator.com/companies/june,June,June is instant product analytics. ,"June is instant product analytics. We automatically generate graphs of the metrics you should track - just connect your Segment account. We allow every startup to track their metrics the same way companies like Airbnb, Facebook and Slack do.
",http://june.so,2020,3,San Francisco,Enzo Avigo,https://www.linkedin.com/in/enzoa/,Ferruccio Balestreri,NA,NA,NA
https://www.ycombinator.com/companies/per-diem,Per Diem,Subscriptions for local businesses,"Per Diem makes it easy for local businesses to sell subscriptions online, and we give them all the marketing and fulfillment tools they need to build their own Amazon Prime. ",https://per-diem.co,2020,10,New York,Tomer Molovinsky,https://www.linkedin.com/in/tomermolo,Doron Segal,https://www.linkedin.com/in/doronsegal/,NA,NA
https://www.ycombinator.com/companies/firstbase-io,Firstbase.io,"Incorporate in the US, from anywhere","Firstbase.io helps companies incorporate in the US, from anywhere. Incorporation, bank accounts, legal advice from experts, and a community of founders — all in one place. 

We have incorporated almost 5000 US companies for founders in 160 countries, and almost every US state.",https://firstbase.io/,2019,15,New York,Mark Milastsivy,https://www.linkedin.com/in/markmilastsivy/,NA,NA,NA,NA
https://www.ycombinator.com/companies/version-story,Version Story,Git for lawyers,"Version Story is a document comparison and version management tool for lawyers. 

Demo video: https://youtu.be/Hzk-JpMuhfA 

It enables lawyers to view their document history as a visual map with lines connecting versions that, when clicked, display a redline comparison of the changes made. 

In lieu of confusing email chains, Version Stories may be shared with colleagues to provide a concise summary of a brief or contract's version history.",https://versionstory.com/,2020,2,San Francisco,Jordan Bryan,https://www.linkedin.com/in/jordanpbryan/,NA,NA,NA,NA
https://www.ycombinator.com/companies/expent-inc,Expent Inc,Procure the right software 5x faster,"Expent is a marketplace that accelerates software procurement for teams, while giving organizations control over the entire purchasing process.",https://www.expent.ai/,2020,2,"Fremont, CA",Harikrishna Narayanan,https://www.linkedin.com/in/harikrishnanarayanan/,Srikanth Veeraraghavan,https://www.linkedin.com/in/srikanth-veeraraghavan-426bb825,NA,NA
https://www.ycombinator.com/companies/remix-2,Remix,Host and attend virtual events from your phone!,"Remix has the audio chat you love from Clubhouse, with the socializing and mingling you miss from real-world meetups and events.",https://remix.so,2020,2,Palo Alto,Simon Sturmer,https://www.linkedin.com/in/sstur,Ning Zhang,https://www.linkedin.com/in/ningzhang5,NA,NA
https://www.ycombinator.com/companies/flok,Flok,End-to-end company retreat planning,"Flok helps companies plan in-person retreats end-to-end. Whether it’s the entire company or just the executive team, Flok recommends where to meet based on employee locations, books the perfect accommodations, coordinates all flights and ground transportation, and helps with itinerary planning. Flok saves companies weeks of planning, months of stress, and often thousands of dollars for their company retreats.",https://goflok.com/,2020,3,San Francisco,Anthony Emberley,https://www.linkedin.com/in/anthonyemberley/,Jared Hanson,https://linkedin.com/in/jared-hanson,Harris Stolzenberg,https://www.linkedin.com/in/harris-stolzenberg-44468b78/
https://www.ycombinator.com/companies/nebo,Nebo,The visual builder for React,Nebo builds tools for companies to build UI faster and more collaboratively with less code. ,https://nebohq.com,2020,2,San Francisco,Kirill Klimuk,https://www.linkedin.com/in/kirill-klimuk-5b76612b/,Roman Zubenko,https://www.linkedin.com/in/romanzubenko/,NA,NA
